system,ion,q_label,charge_e,r_A,Phi_water_to_ion_kcal_mol_per_e,n_frames,coord_scale,ion_index,n_atoms,n_water_atoms,n_water_oxygens,max_o_distance_raw
2_Cl,Cl,qm0.9,-0.9000000000,2.800000,384.247387176407,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,2.900000,396.543696883897,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,3.000000,385.238766851198,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,3.100000,305.466058942713,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,3.200000,185.229396764237,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,3.300000,93.091157860619,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,3.400000,54.397227241518,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,3.500000,55.807454614416,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,3.600000,77.867535526448,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,3.700000,103.276555725314,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,3.800000,124.780340724075,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,3.900000,140.852029466527,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,4.000000,152.367540818941,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,4.100000,160.745880038476,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,4.200000,166.414775620695,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,4.300000,170.373975747850,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,4.400000,173.646288293099,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,4.500000,175.556944631936,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,4.600000,178.063322363608,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,4.700000,180.220127139577,100000,1.0,0,3355,3354,1118,20.667213
2_Cl,Cl,qm0.9,-0.9000000000,4.800000,182.545890254038,100000,1.0,0,3355,3354,1118,20.667213
